Date,County,State,Series_Complete_Pop_Pct,Fully_Vaccinated,Fully_Vaccinated_12+,Fully_Vaccinated_18+,Fully_Vaccinated_65+,Completeness_pct,Administered_Dose1_Recip,Partially_Vaccinated,Partially_Vaccinated_12+,Partially_Vaccinated_18+,Partially_Vaccinated_65+
2021-10-28,Vega Baja Municipio,PR,73.7,36852,82.6,82.2,78.5,95.8,40911.0,81.8,91.7,91.2,87.7
2021-10-28,Unknown County,ND,0.0,16086,0.0,0.0,0.0,95.4,21204.0,0.0,0.0,0.0,0.0
2021-10-28,Columbia County,FL,38.0,27230,44.3,46.3,71.5,98.7,31540.0,44.0,51.3,53.4,77.1
2021-10-28,Trujillo Alto Municipio,PR,45.5,28988,51.0,52.5,58.1,95.8,36313.0,57.0,63.9,65.5,68.6
2021-10-28,McPherson County,SD,12.5,297,15.0,15.9,15.1,96.4,363.0,15.3,18.3,19.4,19.0
2021-10-28,Owsley County,KY,41.6,1835,48.9,50.9,69.5,94.4,2019.0,45.7,53.8,55.6,72.4
2021-10-28,Bingham County,ID,38.4,17982,0.0,55.0,78.2,97.6,20132.0,43.0,0.0,61.4,83.8
2021-10-28,Clinton County,IN,43.3,14018,52.1,55.4,83.5,98.7,15191.0,46.9,56.5,59.7,86.4
2021-10-28,Johnson County,KS,65.5,394771,77.6,78.9,98.6,93.6,465880.0,77.3,91.6,93.3,99.9
2021-10-28,Dent County,MO,28.5,4435,33.4,35.0,49.1,91.2,5034.0,32.3,37.9,39.9,53.3
2021-10-28,Lincoln County,MT,31.5,6301,35.5,37.3,53.0,95.7,6955.0,34.8,39.2,41.2,56.9
2021-10-28,Decatur County,IN,44.0,11696,52.1,55.5,86.5,98.7,12489.0,47.0,55.6,59.0,89.2
2021-10-28,McDonough County,IL,39.9,11853,44.9,45.4,74.3,97.8,15516.0,52.3,58.7,59.5,94.9
2021-10-28,Owen County,KY,35.0,3811,40.5,41.8,60.1,94.4,4201.0,38.5,44.6,46.1,65.3
2021-10-28,Clarke County,GA,23.5,30159,26.7,26.1,58.7,57.9,31066.0,24.2,27.5,26.7,59.4
2021-10-28,Fulton County,AR,29.1,3634,33.6,35.2,43.0,90.3,4151.0,33.3,38.4,39.6,47.3
2021-10-28,Moore County,NC,51.4,51900,60.0,62.4,86.5,97.3,62693.0,62.1,72.5,75.5,99.9
2021-10-28,Liberty County,GA,41.6,25543,52.7,54.5,57.2,57.9,29288.0,47.7,60.4,62.2,61.5
2021-10-28,Kitsap County,WA,58.3,158297,67.5,68.1,88.3,96.1,180230.0,66.4,76.8,77.8,93.6
2021-10-28,De Baca County,NM,45.4,793,53.0,57.9,70.9,97.2,886.0,50.7,59.3,63.4,74.7
2021-10-28,Miller County,AR,27.0,11694,32.0,33.9,52.1,90.3,14664.0,33.9,40.1,42.1,62.0
2021-10-28,Teton County,ID,53.4,6482,0.0,69.9,83.7,97.6,7303.0,60.1,0.0,78.7,91.0
2021-10-28,Moody County,SD,39.8,2619,48.3,50.8,65.5,96.4,3101.0,47.2,57.2,59.8,74.4
2021-10-28,Kankakee County,IL,41.3,45399,48.2,50.5,72.4,97.8,56138.0,51.1,59.5,62.2,83.5
2021-10-28,Floyd County,VA,36.5,5743,41.6,43.5,60.4,82.7,6454.0,41.0,46.7,48.6,64.9
2021-10-28,Fayette County,OH,38.8,11063,45.7,48.5,77.6,98.7,11830.0,41.5,48.9,51.7,80.6
2021-10-28,Aransas County,TX,52.0,12232,58.9,60.9,78.6,99.1,14037.0,59.7,67.6,69.7,86.9
2021-10-28,Winneshiek County,IA,56.6,11315,63.9,65.7,92.3,97.5,11935.0,59.7,67.4,69.1,96.4
2021-10-28,Mohave County,AZ,36.4,77322,40.8,42.7,57.6,97.7,93475.0,44.1,49.4,51.4,68.0
2021-10-28,Lander County,NV,34.5,1911,42.1,44.9,55.7,94.9,2161.0,39.1,47.6,50.5,60.8
2021-10-28,Beadle County,SD,43.2,7966,53.1,56.4,78.0,96.4,9659.0,52.3,64.4,67.3,88.9
2021-10-28,Grand County,UT,58.8,5732,68.6,71.2,79.8,97.5,6740.0,69.1,80.6,83.7,90.9
2021-10-28,Brunswick County,NC,55.7,79605,61.7,63.4,81.2,97.3,101961.0,71.4,79.0,81.2,99.9
2021-10-28,Jackson Parish,LA,37.1,5847,43.2,46.0,59.3,96.7,6447.0,40.9,47.6,50.5,62.7
2021-10-28,Nevada County,CA,56.5,56408,63.3,64.3,72.0,97.4,63830.0,64.0,71.6,72.7,81.7
2021-10-28,Cass County,IL,50.1,6084,59.5,61.9,75.6,97.8,7087.0,58.3,69.3,71.7,82.8
2021-10-28,Plaquemines Parish,LA,54.4,12625,65.5,68.4,83.0,96.7,14511.0,62.6,75.3,77.9,87.9
2021-10-28,Karnes County,TX,50.8,7924,59.0,62.4,91.2,99.1,8755.0,56.1,65.2,68.6,98.1
2021-10-28,Wythe County,VA,35.4,10155,40.5,42.2,55.5,82.7,12009.0,41.9,47.8,49.9,67.1
2021-10-28,Columbia County,PA,57.5,37331,64.7,66.3,93.2,94.5,42168.0,64.9,73.0,74.6,99.9
2021-10-28,Preston County,WV,32.4,10847,37.2,39.1,53.0,60.0,12676.0,37.9,43.4,45.4,60.2
2021-10-28,Westmoreland County,PA,53.9,188213,61.0,62.8,80.6,94.5,231080.0,66.2,74.9,77.2,99.9
2021-10-28,Lonoke County,AR,42.7,31308,51.1,52.7,77.1,90.3,35984.0,49.1,58.7,60.3,85.5
2021-10-28,Fayette County,IN,35.7,8247,41.3,44.2,72.4,98.7,8895.0,38.5,44.6,47.6,74.7
2021-10-28,Pike County,MS,44.4,17425,53.3,56.4,81.6,98.3,20091.0,51.1,61.5,64.5,88.0
2021-10-28,Plymouth County,IA,47.6,11981,56.7,60.3,83.4,97.5,12614.0,50.1,59.7,63.3,85.9
2021-10-28,Wallowa County,OR,53.8,3880,61.4,63.6,81.2,97.8,4220.0,58.5,66.8,68.8,85.7
2021-10-28,Hand County,SD,42.9,1370,50.2,52.6,70.4,96.4,1463.0,45.8,53.6,56.1,74.3
2021-10-28,Morton County,ND,38.5,12070,45.8,48.1,73.3,95.4,14069.0,44.9,53.4,56.0,83.7
2021-10-28,Emmons County,ND,30.9,1001,35.1,37.5,57.6,95.4,1161.0,35.8,40.8,43.5,68.1
2021-10-28,Huntington County,IN,46.5,16980,54.1,56.8,93.5,98.7,18081.0,49.5,57.6,60.3,96.8
2021-10-28,Franklin County,KY,71.1,36265,82.4,84.4,99.9,94.4,40858.0,80.1,92.8,94.7,99.9
2021-10-28,Unknown County,LA,0.0,73013,0.0,0.0,0.0,96.7,78353.0,0.0,0.0,0.0,0.0
2021-10-28,Anderson County,KY,56.9,12943,67.1,69.9,94.3,94.4,14919.0,65.6,77.4,80.3,99.9
2021-10-28,Unknown County,OH,0.0,81001,0.0,0.0,0.0,98.7,175777.0,0.0,0.0,0.0,0.0
2021-10-28,Fairfield County,CT,72.2,681539,83.9,84.8,91.3,98.3,776309.0,82.3,95.6,96.3,99.9
2021-10-28,Reno County,KS,45.4,28154,52.9,55.7,77.5,93.6,30915.0,49.9,58.0,60.9,82.1
2021-10-28,Kosciusko County,IN,37.3,29648,44.2,46.9,72.7,98.7,31871.0,40.1,47.5,50.2,75.9
2021-10-28,Jackson County,FL,37.4,17381,42.7,45.1,68.5,98.7,20999.0,45.2,51.5,54.2,80.4
2021-10-28,Zapata County,TX,55.7,7902,71.8,73.4,83.0,99.1,9137.0,64.4,83.0,84.6,92.3
2021-10-28,Monroe County,IA,42.0,3239,49.0,52.6,81.1,97.5,3427.0,44.5,51.9,55.6,84.3
2021-10-28,Sumner County,KS,38.5,8788,45.6,48.2,68.5,93.6,9751.0,42.7,50.6,53.4,72.8
2021-10-28,Morgan County,IL,45.1,15163,51.3,52.8,76.8,97.8,18784.0,55.8,63.5,65.3,93.0
2021-10-28,Dubuque County,IA,58.5,56945,68.9,71.3,95.8,97.5,59864.0,61.5,72.4,74.8,99.4
2021-10-28,Radford city,VA,34.4,6280,37.5,38.0,68.8,82.7,7173.0,39.3,42.8,43.1,73.5
2021-10-28,Jackson County,MI,48.1,76264,55.9,58.2,83.7,97.9,79623.0,50.2,58.3,61.0,86.6
2021-10-28,Butte County,ID,40.1,1041,0.0,53.0,67.8,97.6,1177.0,45.3,0.0,59.9,71.8
2021-10-28,Valley County,NE,29.6,1231,34.9,37.0,48.7,89.7,0.0,0.0,0.0,0.0,0.0
2021-10-28,Berkshire County,MA,50.7,63342,56.4,56.1,64.2,89.6,72690.0,58.2,64.7,64.4,76.5
2021-10-28,Hempstead County,AR,33.7,7251,40.7,43.5,51.7,90.3,8984.0,41.7,50.4,53.3,61.4
2021-10-28,Monroe County,PA,55.3,94197,62.8,64.6,83.3,94.5,109471.0,64.3,73.0,75.0,96.8
2021-10-28,Henry County,GA,21.4,50116,25.2,25.8,39.3,57.9,54566.0,23.3,27.4,27.8,40.7
2021-10-28,Henry County,KY,52.8,8513,62.0,65.3,87.1,94.4,9485.0,58.8,69.1,72.6,93.5
2021-10-28,Douglas County,WI,38.5,16619,44.2,45.6,65.2,97.0,19690.0,45.6,52.4,53.8,74.7
2021-10-28,Concordia Parish,LA,36.3,6995,43.1,44.8,60.9,96.7,8178.0,42.5,50.4,52.1,70.0
2021-10-28,Charles City County,VA,46.6,3243,51.3,53.1,72.6,82.7,3500.0,50.3,0.0,0.0,0.0
2021-10-28,Terrell County,TX,49.4,383,57.2,58.1,61.2,99.1,461.0,59.4,68.9,69.2,69.8
2021-10-28,Midland County,TX,38.8,68638,48.7,51.2,72.6,99.1,79459.0,44.9,56.3,58.8,79.8
2021-10-28,Gregory County,SD,45.0,1882,53.3,56.4,79.1,96.4,2151.0,51.4,60.9,64.1,84.1
2021-10-28,Luce County,MI,41.2,2568,46.1,47.7,79.1,97.9,2737.0,43.9,49.1,50.8,84.0
2021-10-28,Pike County,IL,34.9,5428,41.0,43.8,70.3,97.8,6322.0,40.6,47.7,50.9,80.9
2021-10-28,Camp County,TX,34.9,4575,42.2,44.9,63.9,99.1,5374.0,41.0,49.5,52.6,71.4
2021-10-28,Cleveland County,OK,47.5,134828,54.9,55.7,74.9,93.9,158705.0,55.9,64.6,65.5,89.7
2021-10-28,Unknown County,RI,0.0,52593,0.0,0.0,0.0,93.0,67581.0,0.0,0.0,0.0,0.0
2021-10-28,Pratt County,KS,43.8,4016,52.0,54.6,72.5,93.6,4484.0,48.9,58.1,60.8,79.8
2021-10-28,Benton County,IN,38.5,3369,45.7,48.6,70.9,98.7,3524.0,40.3,0.0,0.0,0.0
2021-10-28,Monroe County,AL,39.1,8105,45.0,47.1,60.9,92.6,10246.0,49.4,56.9,59.5,77.8
2021-10-28,Oceana County,MI,49.8,13171,58.0,60.9,81.8,97.9,13741.0,51.9,60.5,63.8,85.3
2021-10-28,Louisa County,IA,47.3,5223,55.1,58.1,80.1,97.5,5535.0,50.2,58.4,61.4,82.5
2021-10-28,Kanabec County,MN,36.6,5976,42.2,44.0,70.1,94.5,6566.0,40.2,46.4,48.3,73.9
2021-10-28,Lucas County,OH,51.5,220491,60.8,62.9,85.9,98.7,235091.0,54.9,64.8,66.8,89.7
2021-10-28,Yellowstone County,MT,46.3,74687,54.7,57.0,84.1,95.7,82749.0,51.3,60.6,62.9,89.5
2021-10-28,DeKalb County,TN,36.4,7458,42.3,45.1,70.1,97.9,8652.0,42.2,49.1,52.3,76.9
2021-10-28,Bamberg County,SC,45.7,6425,51.9,53.9,70.3,93.9,7223.0,51.4,58.3,60.3,75.8
2021-10-28,Ellis County,OK,32.1,1237,37.2,40.6,66.5,93.9,1415.0,36.7,42.6,46.5,76.8
2021-10-28,Dona Ana County,NM,65.8,143640,78.2,79.8,93.7,97.2,165379.0,75.8,90.1,91.4,99.9
2021-10-28,Loudoun County,VA,63.1,261078,76.7,76.7,83.4,82.7,291033.0,70.4,85.4,85.5,97.3
2021-10-28,Christian County,MO,41.7,36979,49.8,51.9,74.1,91.2,41159.0,46.5,55.5,57.6,80.9
2021-10-28,Marion County,AR,32.1,5366,36.4,38.2,50.4,90.3,6340.0,38.0,43.1,45.1,59.0
2021-10-28,Cass County,MO,45.5,48083,53.7,55.6,75.2,91.2,54525.0,51.5,60.9,62.9,83.6
2021-10-28,Vance County,NC,49.5,22062,58.5,60.7,81.9,97.3,26421.0,59.3,70.0,72.4,96.5
2021-10-28,Mercer County,KY,53.1,11655,62.2,65.0,88.2,94.4,13198.0,60.2,70.5,73.3,96.7
2021-10-28,Lake County,IL,60.1,418598,70.4,71.4,79.5,97.8,534660.0,76.8,89.8,90.7,99.9
2021-10-28,Stark County,ND,31.9,10058,39.5,42.0,69.3,95.4,12103.0,38.4,47.5,50.5,81.8
2021-10-28,Somerset County,PA,44.3,32570,50.0,52.2,74.1,94.5,38240.0,52.1,58.7,61.2,88.7
2021-10-28,Wood County,OH,55.7,72808,64.1,65.4,92.7,98.7,75800.0,57.9,66.7,67.9,95.5
2021-10-28,Howard County,MD,74.7,243410,88.4,89.0,97.8,98.7,261547.0,80.3,94.9,95.4,99.9
2021-10-28,Pennington County,SD,50.0,56886,59.1,60.9,81.9,96.4,67678.0,59.5,70.3,72.1,95.5
2021-10-28,Starke County,IN,33.4,7687,39.1,41.7,67.4,98.7,8328.0,36.2,42.4,45.0,70.5
2021-10-28,Clinton County,IA,49.3,22901,58.0,60.8,85.6,97.5,24645.0,53.1,62.4,65.3,89.6
2021-10-28,Kit Carson County,CO,34.5,2449,41.3,44.3,68.6,97.4,2610.0,36.8,44.0,47.1,70.6
2021-10-28,Rockland County,NY,56.5,183974,69.7,72.8,83.1,97.6,203017.0,62.3,76.9,80.3,94.0
2021-10-28,Carroll County,MS,37.2,3701,42.0,43.4,55.0,98.3,4136.0,41.6,46.9,48.3,59.7
2021-10-28,Clinton County,MO,42.4,8647,49.5,51.9,71.1,91.2,9646.0,47.3,55.2,57.9,78.3
2021-10-28,Tallahatchie County,MS,37.1,5121,42.8,44.0,70.1,98.3,5816.0,42.1,48.6,49.8,74.3
2021-10-28,Russell County,VA,42.7,11347,48.5,50.4,67.3,82.7,13065.0,49.1,55.8,58.0,76.5
2021-10-28,Lake County,OH,58.8,135350,67.1,69.2,87.7,98.7,142909.0,62.1,70.8,72.9,91.0
2021-10-28,Ouray County,CO,57.9,2868,63.5,64.3,69.0,97.4,3176.0,64.1,70.4,71.4,79.9
2021-10-28,Shasta County,CA,43.4,78197,50.7,52.9,72.3,97.4,92576.0,51.4,60.0,62.6,86.2
2021-10-28,Dawson County,TX,30.2,3838,36.5,39.4,64.5,99.1,4498.0,35.3,42.7,46.0,72.0
2021-10-28,Conejos County,CO,43.0,3531,51.4,53.6,73.9,97.4,3805.0,46.4,55.4,57.0,77.5
2021-10-28,Iredell County,NC,46.2,83987,53.8,56.0,78.8,97.3,102088.0,56.2,65.4,68.0,97.3
2021-10-28,Potter County,TX,39.5,46389,48.4,51.5,77.8,99.1,55536.0,47.3,58.0,61.5,88.6
2021-10-28,Martin County,MN,49.3,9700,57.4,60.3,81.9,94.5,10419.0,52.9,61.6,64.7,86.5
2021-10-28,Fall River County,SD,54.5,3660,60.9,64.2,89.6,96.4,3988.0,59.4,66.3,69.3,91.2
2021-10-28,Richland Parish,LA,38.9,7818,45.8,48.6,75.2,96.7,8666.0,43.1,50.8,53.7,79.8
2021-10-28,Young County,TX,37.2,6704,44.0,46.9,68.6,99.1,7544.0,41.9,49.5,52.6,74.1
2021-10-28,Clare County,MI,42.9,13273,49.3,51.7,76.3,97.9,13946.0,45.1,51.8,54.4,79.4
